START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
06/18/16,07:10 PM,10:10 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/18/16,06/19/16,10:10 PM,01:10 AM,FALSE,TRUE,06/18/16,06:10 PM,09:10 PM,FREE,BUSY
06/18/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/18/16,06/18/16,,,FALSE,TRUE,06/18/16,,,FREE,BUSY
06/19/16,01:40 PM,04:40 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/19/16,06/19/16,04:40 PM,07:40 PM,FALSE,TRUE,06/19/16,12:40 PM,03:40 PM,FREE,BUSY
06/19/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/19/16,06/19/16,,,FALSE,TRUE,06/19/16,,,FREE,BUSY
06/20/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/20/16,06/20/16,,,FALSE,TRUE,06/20/16,,,FREE,BUSY
06/21/16,04:05 PM,07:05 PM,Padres at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/21/16,06/21/16,07:05 PM,10:05 PM,FALSE,TRUE,06/21/16,03:05 PM,06:05 PM,FREE,BUSY
06/21/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/21/16,06/21/16,,,FALSE,TRUE,06/21/16,,,FREE,BUSY
06/22/16,04:05 PM,07:05 PM,Padres at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/22/16,06/22/16,07:05 PM,10:05 PM,FALSE,TRUE,06/22/16,03:05 PM,06:05 PM,FREE,BUSY
06/22/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/22/16,06/22/16,,,FALSE,TRUE,06/22/16,,,FREE,BUSY
06/23/16,04:10 PM,07:10 PM,Padres at Reds,Great American Ball Park - Cincinnati,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/23/16,06/23/16,07:10 PM,10:10 PM,FALSE,TRUE,06/23/16,03:10 PM,06:10 PM,FREE,BUSY
06/23/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/23/16,06/23/16,,,FALSE,TRUE,06/23/16,,,FREE,BUSY
06/24/16,04:10 PM,07:10 PM,Padres at Reds,Great American Ball Park - Cincinnati,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/24/16,06/24/16,07:10 PM,10:10 PM,FALSE,TRUE,06/24/16,03:10 PM,06:10 PM,FREE,BUSY
